일시,마케터ID,광고주ID,캠페인명,캠페인ID,광고그룹명,광고그룹ID,키워드명,코드,노출영역,노출수,클릭수,클릭률,평균클릭비용(VAT포함),비즈캐쉬소진액(VAT포함),비즈쿠폰소진액(VAT포함),후불캐쉬소진액(VAT포함),총소진액(VAT포함),매출액(비즈캐쉬/VAT미포함),확장검색_노출수,확장검색_클릭수,평균노출순위,직접전환수,직접전환수_상품구매,직접전환수_주문서작성,직접전환수_회원가입,직접전환금액,직접전환금액_상품구매,직접전환금액_주문서작성,직접전환금액_회원가입,간접전환수,간접전환수_상품구매,간접전환수_주문서작성,간접전환수_회원가입,간접전환금액,간접전환금액_상품구매,간접전환금액_주문서작성,간접전환금액_회원가입,전환율,전환당비용,광고수익률,사이트URL
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,A.자상호_전체,,몽제,2487738988,모바일 검색,22,5,22.73,173.8,869,0,0,869,790,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,A.자상호_전체,,몽제할인,2487738841,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,A.자상호_전체,,몽제후기,2487739025,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,A.자상호_전체,,몽제추천인,2487739229,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,A.자상호_전체,,mongze,2487738768,모바일 검색,2,1,50.0,77.0,77,0,0,77,70,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제토퍼,2487739228,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,토퍼몽제,2487739311,모바일 검색,1,1,100.0,77.0,77,0,0,77,70,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,매트리스몽제,2487739106,모바일 검색,2,1,50.0,77.0,77,0,0,77,70,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제매트리스,2487738957,모바일 검색,171,24,14.04,209.0,5016,0,0,5016,4560,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제매트리스가격,2487738945,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제매트리스단점,2487738997,모바일 검색,69,8,11.59,77.0,616,0,0,616,560,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제매트리스체험,2487739153,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제매트리스할인,2487739185,모바일 검색,2,1,50.0,77.0,77,0,0,77,70,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제매트리스후기,2487739205,모바일 검색,6,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드,,몽제딥슬립매트리스,2487739147,모바일 검색,7,1,14.29,77.0,77,0,0,77,70,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_쇼룸,,매트리스매장,2508958443,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_쇼룸,,몽제매트리스매장,2508958490,모바일 검색,2,1,50.0,77.0,77,0,0,77,70,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_겉커버,,몽제방수커버,2282028254,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_경쟁사,,기절매트,2283536405,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_경쟁사,,에어위브,2309379344,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_경쟁사,,이효리매트,2283536530,모바일 검색,4,0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_경쟁사,,마약매트리스,2283536429,모바일 검색,9,0,0.0,0.0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_경쟁사,,삼둥이매트리스,2283536516,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_경쟁사,,이효리매트리스,2283536539,모바일 검색,7,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_경쟁사,,에어위브매트리스,2327409577,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,B.브랜드_슈퍼싱글,,몽제ss매트리스,2282029068,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어매트,2283536446,모바일 검색,55,2,3.64,451.0,902,0,0,902,820,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어메트,2283536501,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어베드,2283536510,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어침대,2283536512,모바일 검색,4,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,경량에어매트,2283536560,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어매트리스,2283536438,모바일 검색,19,2,10.53,368.5,737,0,0,737,670,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어매트추천,2283536489,모바일 검색,2,1,50.0,495.0,495,0,0,495,450,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어매트커버,2283536486,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어메트리스,2283536500,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어메트릭스,2283536496,모바일 검색,1,1,100.0,407.0,407,0,0,407,370,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,캠핑에어매트,2283536535,모바일 검색,7,1,14.29,330.0,330,0,0,330,300,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,가정용에어매트,2283536430,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,홈쇼핑에어매트,2283536673,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,에어매트리스추천,2283536613,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,캠핑에어매트추천,2283536536,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,2인용에어매트,2283536526,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_에어,,3d에어매쉬매트,2283536425,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트,2487739351,모바일 검색,303,6,1.98,4695.2,28171,0,0,28171,25610,149,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,메트,2487739421,모바일 검색,22,2,9.09,77.0,154,0,0,154,140,5,1,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스,2487739354,모바일 검색,674,20,2.97,3345.7,66913,0,0,66913,60830,246,7,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트릭스,2487739403,모바일 검색,83,0,0.0,0.0,0,0,0,0,0,83,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트종류,2487739418,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트추천,2487739419,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,메트리스,2487739422,모바일 검색,18,0,0.0,0.0,0,0,0,0,0,6,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,메트릭스,2487739432,모바일 검색,38,0,0.0,0.0,0,0,0,0,0,25,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,방수매트,2487739440,모바일 검색,5,0,0.0,0.0,0,0,0,0,0,5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,일반매트,2487739459,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,좋은매트,2487739466,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,침구세트,2487739471,모바일 검색,19,0,0.0,0.0,0,0,0,0,0,17,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,두꺼운매트,2487739338,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,맞춤매트리스,2487739350,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,2,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스구입,2487739365,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스규격,2487739366,모바일 검색,5,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스꺼짐,2487739367,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스등급,2487739368,모바일 검색,4,0,0.0,0.0,0,0,0,0,0,4,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스렌탈,2487739370,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스매트,2487739373,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스수명,2487739384,모바일 검색,11,1,9.09,77.0,77,0,0,77,70,5,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스순위,2487739385,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스싼곳,2487739388,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스전문,2487739391,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스종류,2487739392,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,1,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스추천,2487739394,모바일 검색,15,1,6.67,1100.0,1100,0,0,1100,1000,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스크기,2487739395,모바일 검색,4,0,0.0,0.0,0,0,0,0,0,2,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스탑퍼,2487739396,모바일 검색,1,1,100.0,77.0,77,0,0,77,70,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스할인,2487739399,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,메트리스가격,2487739423,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,2,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,메트리스추천,2487739430,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,수입매트리스,2487739447,모바일 검색,7,0,0.0,0.0,0,0,0,0,0,7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,수퍼싱글규격,2487739448,모바일 검색,81,1,1.23,77.0,77,0,0,77,70,64,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,얇은매트리스,2487739455,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,일반매트리스,2487739460,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,좋은메트리스,2487739469,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,텐셀매트리스,2487739474,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,편한매트리스,2487739478,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,하드매트리스,2487739486,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,가벼운매트리스,2487739318,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,가성비메트리스,2487739324,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,딥슬립매트리스,2487739343,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,딱딱한매트리스,2487739345,모바일 검색,2,1,50.0,77.0,77,0,0,77,70,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스만사용,2487739372,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스브랜드,2487739376,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스사이즈,2487739380,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,매트리스파는곳,2487739397,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,메트리스사이즈,2487739427,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,메트릭스사이즈,2487739435,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,저렴한매트리스,2487739464,모바일 검색,3,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,편안한매트리스,2487739476,모바일 검색,2,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
20210127,gdy0922,yurica,몽제_매트_SA_M_메인,,C.일반_일반,,하드한매트리스,2487739488,모바일 검색,1,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,https://mongze.kr
